Date,SCHG,SPMO,AVUV,SPHQ,IDMO,AVDV,FRDM,DBMF,PDBC,BIL,IEF,TLT,GLD,SPY
2002-08-13,,,,,,,,,,,41.562076568603516,37.70592498779297,,57.27785110473633
2002-08-14,,,,,,,,,,,41.43937683105469,37.84983444213867,,59.37017822265625
2002-08-15,,,,,,,,,,,41.19884490966797,37.518394470214844,,60.19418716430664
2002-08-16,,,,,,,,,,,40.92887878417969,37.099639892578125,,60.013919830322266
2002-08-19,,,,,,,,,,,40.968170166015625,37.21305465698242,,61.41742706298828
2002-08-20,,,,,,,,,,,41.34614181518555,37.62738800048828,,60.767189025878906
2002-08-21,,,,,,,,,,,41.243045806884766,37.4267692565918,,61.642738342285156
2002-08-22,,,,,,,,,,,41.02213668823242,37.099639892578125,,62.241432189941406
2002-08-23,,,,,,,,,,,41.20865249633789,37.46603012084961,,60.90237045288086
2002-08-26,,,,,,,,,,,41.22832107543945,37.500938415527344,,61.327266693115234
2002-08-27,,,,,,,,,,,41.10557174682617,37.26540756225586,,60.61912155151367
2002-08-28,,,,,,,,,,,41.25776672363281,37.45293045043945,,59.29285430908203
2002-08-29,,,,,,,,,,,41.44921112060547,37.753875732421875,,59.31862258911133
2002-08-30,,,,,,,,,,,41.52776336669922,37.9807243347168,,59.0869026184082
2002-09-03,,,,,,,,,,,41.98090362548828,38.564598083496094,,56.83365249633789
2002-09-04,,,,,,,,,,,41.96611022949219,38.55583190917969,,57.64482116699219
2002-09-05,,,,,,,,,,,42.133602142333984,38.76611328125,,57.15554428100586
2002-09-06,,,,,,,,,,,41.80850601196289,38.31053924560547,,57.94091796875
2002-09-09,,,,,,,,,,,41.749393463134766,38.25360107421875,,58.36582565307617
2002-09-10,,,,,,,,,,,41.897159576416016,38.43755340576172,,59.035377502441406
2002-09-11,,,,,,,,,,,41.744468688964844,38.236045837402344,,58.66841506958008
2002-09-12,,,,,,,,,,,41.96119689941406,38.53395080566406,,57.586875915527344
2002-09-13,,,,,,,,,,,42.15817642211914,38.88874816894531,,57.728492736816406
2002-09-16,,,,,,,,,,,42.172996520996094,38.954444885253906,,57.87012481689453
2002-09-17,,,,,,,,,,,42.3109016418457,39.028900146484375,,56.54393005371094
